name,ID, time,latitude,longitude,value,units,range
First Responder Group Leader,leader_1,2020-05-19 14:11:51.589692Z,37.54414,-77.448525,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:11:51.589692Z,37.54043,-77.442225,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:11:52.589692Z,37.54414,-77.44851,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:11:52.589692Z,37.54044,-77.44222,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:11:53.589692Z,37.54412,-77.44852,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:11:53.589692Z,37.540425,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:11:54.589692Z,37.544145,-77.448525,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:11:54.589692Z,37.540425,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:11:55.589692Z,37.544145,-77.44853,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:11:55.589692Z,37.54044,-77.442235,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:11:56.589692Z,37.544165,-77.44852,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:11:56.589692Z,37.54044,-77.442235,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:11:57.589692Z,37.54416,-77.44853,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:11:57.589692Z,37.54043,-77.44223,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:11:58.589692Z,37.544135,-77.44853,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:11:58.589692Z,37.540435,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:11:59.589692Z,37.54414,-77.448535,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:11:59.589692Z,37.54043,-77.442235,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:00.589692Z,37.54412,-77.44852,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:00.589692Z,37.54043,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:01.589692Z,37.5441,-77.44851,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:01.589692Z,37.540425,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:02.589692Z,37.544125,-77.448525,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:02.589692Z,37.540425,-77.44224,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:03.589692Z,37.54413,-77.448505,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:03.589692Z,37.54043,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:04.589692Z,37.544125,-77.44851,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:04.589692Z,37.54043,-77.442225,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:05.589692Z,37.54413,-77.44851,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:05.589692Z,37.54042,-77.442235,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:06.589692Z,37.544125,-77.44852,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:06.589692Z,37.54043,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:07.589692Z,37.54414,-77.448515,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:07.589692Z,37.540435,-77.44222,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:08.589692Z,37.54415,-77.44849,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:08.589692Z,37.54044,-77.44224,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:09.589692Z,37.544185,-77.448505,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:09.589692Z,37.54044,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:10.589692Z,37.544165,-77.448485,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:10.589692Z,37.540425,-77.442235,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:11.589692Z,37.54419,-77.448495,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:11.589692Z,37.540435,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:12.589692Z,37.54421,-77.44848,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:12.589692Z,37.54043,-77.442235,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:13.589692Z,37.54421,-77.448475,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:13.589692Z,37.54042,-77.442235,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:14.589692Z,37.54423,-77.44847,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:14.589692Z,37.540435,-77.442235,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:15.589692Z,37.54423,-77.44848,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:15.589692Z,37.54044,-77.44224,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:16.589692Z,37.544205,-77.44848,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:16.589692Z,37.540435,-77.44222,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:17.589692Z,37.54418,-77.44847,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:17.589692Z,37.54042,-77.442235,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:18.589692Z,37.54419,-77.448475,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:18.589692Z,37.540425,-77.44223,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:19.589692Z,37.54418,-77.448475,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:19.589692Z,37.54044,-77.44224,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:20.589692Z,37.5442,-77.448465,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:20.589692Z,37.54042,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:21.589692Z,37.54418,-77.44848,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:21.589692Z,37.54042,-77.44222,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:22.589692Z,37.54416,-77.44846,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:22.589692Z,37.54043,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:23.589692Z,37.544155,-77.448465,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:23.589692Z,37.540435,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:24.589692Z,37.544165,-77.448465,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:24.589692Z,37.540435,-77.442225,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:25.589692Z,37.544175,-77.448455,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:25.589692Z,37.54043,-77.442235,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:26.589692Z,37.544165,-77.44848,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:26.589692Z,37.54042,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:27.589692Z,37.54419,-77.448465,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:27.589692Z,37.540425,-77.442225,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:28.589692Z,37.54421,-77.448455,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:28.589692Z,37.54042,-77.44224,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:29.589692Z,37.54418,-77.44846,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:29.589692Z,37.54042,-77.44222,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:30.589692Z,37.5442,-77.44847,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:30.589692Z,37.54044,-77.44224,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:31.589692Z,37.54421,-77.44846,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:31.589692Z,37.540425,-77.44224,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:32.589692Z,37.544205,-77.44846,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:32.589692Z,37.54042,-77.442225,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:33.589692Z,37.544205,-77.448445,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:33.589692Z,37.54042,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:34.589692Z,37.54418,-77.44845,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:34.589692Z,37.54042,-77.44222,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:35.589692Z,37.544175,-77.448445,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:35.589692Z,37.540435,-77.44224,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:36.589692Z,37.544175,-77.448455,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:36.589692Z,37.54043,-77.44224,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:37.589692Z,37.54418,-77.448455,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:37.589692Z,37.54044,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:38.589692Z,37.54417,-77.448445,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:38.589692Z,37.540435,-77.44224,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:39.589692Z,37.544155,-77.44844,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:39.589692Z,37.54043,-77.44222,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:40.589692Z,37.54418,-77.44845,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:40.589692Z,37.54043,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:41.589692Z,37.54418,-77.448465,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:41.589692Z,37.54044,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:42.589692Z,37.54417,-77.448455,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:42.589692Z,37.54044,-77.44222,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:43.589692Z,37.544185,-77.44846,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:43.589692Z,37.54042,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:44.589692Z,37.544175,-77.44845,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:44.589692Z,37.540425,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:45.589692Z,37.54416,-77.448475,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:45.589692Z,37.540425,-77.442225,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:46.589692Z,37.54416,-77.44846,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:46.589692Z,37.540425,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:47.589692Z,37.54415,-77.448465,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:47.589692Z,37.54044,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:48.589692Z,37.54414,-77.448465,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:48.589692Z,37.54043,-77.442235,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:49.589692Z,37.54413,-77.44846,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:49.589692Z,37.540425,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:50.589692Z,37.54411,-77.448455,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:50.589692Z,37.540435,-77.44222,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:51.589692Z,37.544135,-77.44843,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:51.589692Z,37.54044,-77.442235,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:52.589692Z,37.54411,-77.44844,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:52.589692Z,37.54044,-77.44223,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:53.589692Z,37.54412,-77.44845,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:53.589692Z,37.54043,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:54.589692Z,37.54413,-77.44845,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:54.589692Z,37.54042,-77.442225,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:55.589692Z,37.54414,-77.448455,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:55.589692Z,37.540425,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:56.589692Z,37.54416,-77.44844,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:56.589692Z,37.54044,-77.44224,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:57.589692Z,37.54415,-77.448455,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:57.589692Z,37.54042,-77.44222,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:58.589692Z,37.544145,-77.448455,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:58.589692Z,37.54042,-77.442225,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:12:59.589692Z,37.54413,-77.448435,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:12:59.589692Z,37.54043,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:00.589692Z,37.544145,-77.44843,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:00.589692Z,37.54042,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:01.589692Z,37.544145,-77.44844,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:01.589692Z,37.540435,-77.442235,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:02.589692Z,37.544155,-77.448425,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:02.589692Z,37.540435,-77.442225,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:03.589692Z,37.544155,-77.448425,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:03.589692Z,37.540435,-77.442225,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:04.589692Z,37.54412,-77.44843,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:04.589692Z,37.54044,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:05.589692Z,37.54411,-77.448435,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:05.589692Z,37.540425,-77.44224,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:06.589692Z,37.544105,-77.448445,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:06.589692Z,37.54042,-77.442235,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:07.589692Z,37.54412,-77.44845,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:07.589692Z,37.540435,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:08.589692Z,37.54413,-77.44845,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:08.589692Z,37.540425,-77.442225,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:09.589692Z,37.54414,-77.44845,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:09.589692Z,37.540425,-77.442235,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:10.589692Z,37.544125,-77.448435,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:10.589692Z,37.54043,-77.44222,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:11.589692Z,37.54412,-77.448415,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:11.589692Z,37.540435,-77.44222,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:12.589692Z,37.544085,-77.448405,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:12.589692Z,37.54044,-77.442235,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:13.589692Z,37.54407,-77.44841,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:13.589692Z,37.540435,-77.44222,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:14.589692Z,37.544055,-77.4484,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:14.589692Z,37.54044,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:15.589692Z,37.54405,-77.4484,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:15.589692Z,37.540435,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:16.589692Z,37.54403,-77.448415,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:16.589692Z,37.540435,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:17.589692Z,37.54402,-77.44841,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:17.589692Z,37.54042,-77.44224,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:18.589692Z,37.54403,-77.44842,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:18.589692Z,37.540435,-77.442235,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:19.589692Z,37.54401,-77.44843,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:19.589692Z,37.540435,-77.44223,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:20.589692Z,37.54399,-77.448405,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:20.589692Z,37.54043,-77.442235,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:21.589692Z,37.54397,-77.44841,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:21.589692Z,37.540435,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:22.589692Z,37.54401,-77.44838,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:22.589692Z,37.540425,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:23.589692Z,37.54399,-77.448395,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:23.589692Z,37.54044,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:24.589692Z,37.54399,-77.448395,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:24.589692Z,37.54043,-77.44223,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:25.589692Z,37.54399,-77.448405,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:25.589692Z,37.540425,-77.442225,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:26.589692Z,37.54399,-77.4484,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:26.589692Z,37.540435,-77.44224,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:27.589692Z,37.54398,-77.448405,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:27.589692Z,37.54042,-77.44222,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:28.589692Z,37.544,-77.4484,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:28.589692Z,37.54042,-77.44224,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:29.589692Z,37.543985,-77.448415,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:29.589692Z,37.54042,-77.44223,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:30.589692Z,37.543985,-77.448405,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:30.589692Z,37.54043,-77.44224,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:31.589692Z,37.543995,-77.448395,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:31.589692Z,37.540435,-77.442235,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:32.589692Z,37.54403,-77.44839,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:32.589692Z,37.540425,-77.44224,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:33.589692Z,37.544025,-77.44839,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:33.589692Z,37.54042,-77.442225,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:34.589692Z,37.54404,-77.448395,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:34.589692Z,37.540425,-77.442225,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:35.589692Z,37.544015,-77.4484,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:35.589692Z,37.540435,-77.442235,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:36.589692Z,37.54403,-77.44839,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:36.589692Z,37.540425,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:37.589692Z,37.544025,-77.44841,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:37.589692Z,37.54042,-77.442225,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:38.589692Z,37.54405,-77.44839,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:38.589692Z,37.540425,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:39.589692Z,37.544055,-77.44841,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:39.589692Z,37.540425,-77.442225,"I see 11 people, Over",text,MEDIUM
